block_modis_AOI-01_2025_2y_vs_3y_Holm_adjusted_p,block_inference,modis,AOI-01,2025,2y_vs_3y,Holm_adjusted_p,0.552749909850303,0.55275,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-01; sensor=modis; target_year=2025; contrast=2y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_modis_AOI-01_2025_2y_vs_3y_paired_block_n,block_inference,modis,AOI-01,2025,2y_vs_3y,paired_block_n,35,35,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-01; sensor=modis; target_year=2025; contrast=2y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_sentinel2_AOI-01_2024_1y_vs_2y_mean_difference_RMSE,block_inference,sentinel2,AOI-01,2024,1y_vs_2y,mean_difference_RMSE,-3.4022651115334916e-06,-0.000003,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-01; sensor=sentinel2; target_year=2024; contrast=1y_vs_2y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_sentinel2_AOI-01_2024_1y_vs_2y_Holm_adjusted_p,block_inference,sentinel2,AOI-01,2024,1y_vs_2y,Holm_adjusted_p,2.9781902597569575e-08,2.97819e-08,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-01; sensor=sentinel2; target_year=2024; contrast=1y_vs_2y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_sentinel2_AOI-01_2024_1y_vs_2y_paired_block_n,block_inference,sentinel2,AOI-01,2024,1y_vs_2y,paired_block_n,35,35,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-01; sensor=sentinel2; target_year=2024; contrast=1y_vs_2y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_sentinel2_AOI-01_2024_1y_vs_3y_mean_difference_RMSE,block_inference,sentinel2,AOI-01,2024,1y_vs_3y,mean_difference_RMSE,-1.4555787543923322e-06,-0.000001,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-01; sensor=sentinel2; target_year=2024; contrast=1y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_sentinel2_AOI-01_2024_1y_vs_3y_Holm_adjusted_p,block_inference,sentinel2,AOI-01,2024,1y_vs_3y,Holm_adjusted_p,0.4216562816452658,0.421656,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-01; sensor=sentinel2; target_year=2024; contrast=1y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_sentinel2_AOI-01_2024_1y_vs_3y_paired_block_n,block_inference,sentinel2,AOI-01,2024,1y_vs_3y,paired_block_n,35,35,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-01; sensor=sentinel2; target_year=2024; contrast=1y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_sentinel2_AOI-01_2024_2y_vs_3y_mean_difference_RMSE,block_inference,sentinel2,AOI-01,2024,2y_vs_3y,mean_difference_RMSE,1.946686357141159e-06,0.000002,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-01; sensor=sentinel2; target_year=2024; contrast=2y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_sentinel2_AOI-01_2024_2y_vs_3y_Holm_adjusted_p,block_inference,sentinel2,AOI-01,2024,2y_vs_3y,Holm_adjusted_p,0.4216562816452658,0.421656,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-01; sensor=sentinel2; target_year=2024; contrast=2y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_sentinel2_AOI-01_2024_2y_vs_3y_paired_block_n,block_inference,sentinel2,AOI-01,2024,2y_vs_3y,paired_block_n,35,35,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-01; sensor=sentinel2; target_year=2024; contrast=2y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_sentinel2_AOI-01_2025_1y_vs_2y_mean_difference_RMSE,block_inference,sentinel2,AOI-01,2025,1y_vs_2y,mean_difference_RMSE,1.724683233329768e-05,0.000017,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-01; sensor=sentinel2; target_year=2025; contrast=1y_vs_2y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_sentinel2_AOI-01_2025_1y_vs_2y_Holm_adjusted_p,block_inference,sentinel2,AOI-01,2025,1y_vs_2y,Holm_adjusted_p,0.0026649991777567,0.002665,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-01; sensor=sentinel2; target_year=2025; contrast=1y_vs_2y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_sentinel2_AOI-01_2025_1y_vs_2y_paired_block_n,block_inference,sentinel2,AOI-01,2025,1y_vs_2y,paired_block_n,35,35,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-01; sensor=sentinel2; target_year=2025; contrast=1y_vs_2y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_sentinel2_AOI-01_2025_1y_vs_3y_mean_difference_RMSE,block_inference,sentinel2,AOI-01,2025,1y_vs_3y,mean_difference_RMSE,2.7131032219935153e-05,0.000027,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-01; sensor=sentinel2; target_year=2025; contrast=1y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_sentinel2_AOI-01_2025_1y_vs_3y_Holm_adjusted_p,block_inference,sentinel2,AOI-01,2025,1y_vs_3y,Holm_adjusted_p,0.0026902228179047,0.00269022,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-01; sensor=sentinel2; target_year=2025; contrast=1y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_sentinel2_AOI-01_2025_1y_vs_3y_paired_block_n,block_inference,sentinel2,AOI-01,2025,1y_vs_3y,paired_block_n,35,35,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-01; sensor=sentinel2; target_year=2025; contrast=1y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_sentinel2_AOI-01_2025_2y_vs_3y_mean_difference_RMSE,block_inference,sentinel2,AOI-01,2025,2y_vs_3y,mean_difference_RMSE,9.884199886637472e-06,0.000010,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-01; sensor=sentinel2; target_year=2025; contrast=2y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_sentinel2_AOI-01_2025_2y_vs_3y_Holm_adjusted_p,block_inference,sentinel2,AOI-01,2025,2y_vs_3y,Holm_adjusted_p,0.0027966775690642,0.00279668,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-01; sensor=sentinel2; target_year=2025; contrast=2y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_sentinel2_AOI-01_2025_2y_vs_3y_paired_block_n,block_inference,sentinel2,AOI-01,2025,2y_vs_3y,paired_block_n,35,35,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-01; sensor=sentinel2; target_year=2025; contrast=2y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_landsat_AOI-02_2024_1y_vs_2y_mean_difference_RMSE,block_inference,landsat,AOI-02,2024,1y_vs_2y,mean_difference_RMSE,-0.0021549249934953,-0.002155,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-02; sensor=landsat; target_year=2024; contrast=1y_vs_2y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_landsat_AOI-02_2024_1y_vs_2y_Holm_adjusted_p,block_inference,landsat,AOI-02,2024,1y_vs_2y,Holm_adjusted_p,0.0975646715547675,0.0975647,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-02; sensor=landsat; target_year=2024; contrast=1y_vs_2y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_landsat_AOI-02_2024_1y_vs_2y_paired_block_n,block_inference,landsat,AOI-02,2024,1y_vs_2y,paired_block_n,30,30,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-02; sensor=landsat; target_year=2024; contrast=1y_vs_2y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_landsat_AOI-02_2024_1y_vs_3y_mean_difference_RMSE,block_inference,landsat,AOI-02,2024,1y_vs_3y,mean_difference_RMSE,-0.0005681585637204,-0.000568,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-02; sensor=landsat; target_year=2024; contrast=1y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_landsat_AOI-02_2024_1y_vs_3y_Holm_adjusted_p,block_inference,landsat,AOI-02,2024,1y_vs_3y,Holm_adjusted_p,0.193394467720755,0.193394,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-02; sensor=landsat; target_year=2024; contrast=1y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_landsat_AOI-02_2024_1y_vs_3y_paired_block_n,block_inference,landsat,AOI-02,2024,1y_vs_3y,paired_block_n,30,30,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-02; sensor=landsat; target_year=2024; contrast=1y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_landsat_AOI-02_2024_2y_vs_3y_mean_difference_RMSE,block_inference,landsat,AOI-02,2024,2y_vs_3y,mean_difference_RMSE,0.0015867664297749,0.001587,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-02; sensor=landsat; target_year=2024; contrast=2y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_landsat_AOI-02_2024_2y_vs_3y_Holm_adjusted_p,block_inference,landsat,AOI-02,2024,2y_vs_3y,Holm_adjusted_p,0.0558560147235944,0.055856,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-02; sensor=landsat; target_year=2024; contrast=2y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_landsat_AOI-02_2024_2y_vs_3y_paired_block_n,block_inference,landsat,AOI-02,2024,2y_vs_3y,paired_block_n,30,30,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-02; sensor=landsat; target_year=2024; contrast=2y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_landsat_AOI-02_2025_1y_vs_2y_mean_difference_RMSE,block_inference,landsat,AOI-02,2025,1y_vs_2y,mean_difference_RMSE,-0.0027839275084825,-0.002784,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-02; sensor=landsat; target_year=2025; contrast=1y_vs_2y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_landsat_AOI-02_2025_1y_vs_2y_Holm_adjusted_p,block_inference,landsat,AOI-02,2025,1y_vs_2y,Holm_adjusted_p,0.0013605024190024,0.0013605,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-02; sensor=landsat; target_year=2025; contrast=1y_vs_2y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_landsat_AOI-02_2025_1y_vs_2y_paired_block_n,block_inference,landsat,AOI-02,2025,1y_vs_2y,paired_block_n,28,28,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-02; sensor=landsat; target_year=2025; contrast=1y_vs_2y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_landsat_AOI-02_2025_1y_vs_3y_mean_difference_RMSE,block_inference,landsat,AOI-02,2025,1y_vs_3y,mean_difference_RMSE,0.0017611019338749,0.001761,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-02; sensor=landsat; target_year=2025; contrast=1y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_landsat_AOI-02_2025_1y_vs_3y_Holm_adjusted_p,block_inference,landsat,AOI-02,2025,1y_vs_3y,Holm_adjusted_p,0.0274925556116039,0.0274926,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-02; sensor=landsat; target_year=2025; contrast=1y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_landsat_AOI-02_2025_1y_vs_3y_paired_block_n,block_inference,landsat,AOI-02,2025,1y_vs_3y,paired_block_n,28,28,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-02; sensor=landsat; target_year=2025; contrast=1y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_landsat_AOI-02_2025_2y_vs_3y_mean_difference_RMSE,block_inference,landsat,AOI-02,2025,2y_vs_3y,mean_difference_RMSE,0.0045450294423574,0.004545,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-02; sensor=landsat; target_year=2025; contrast=2y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_landsat_AOI-02_2025_2y_vs_3y_Holm_adjusted_p,block_inference,landsat,AOI-02,2025,2y_vs_3y,Holm_adjusted_p,9.61161144130481e-07,9.61161e-07,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-02; sensor=landsat; target_year=2025; contrast=2y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_landsat_AOI-02_2025_2y_vs_3y_paired_block_n,block_inference,landsat,AOI-02,2025,2y_vs_3y,paired_block_n,28,28,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-02; sensor=landsat; target_year=2025; contrast=2y_vs_3y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_modis_AOI-02_2024_1y_vs_2y_mean_difference_RMSE,block_inference,modis,AOI-02,2024,1y_vs_2y,mean_difference_RMSE,0.0099778043346874,0.009978,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-02; sensor=modis; target_year=2024; contrast=1y_vs_2y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
block_modis_AOI-02_2024_1y_vs_2y_Holm_adjusted_p,block_inference,modis,AOI-02,2024,1y_vs_2y,Holm_adjusted_p,2.6979693042076497e-11,2.69797e-11,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/block_inference/block_contrasts.csv,AOI=AOI-02; sensor=modis; target_year=2024; contrast=1y_vs_2y,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
